image_path,gt,score_cat,score_dog,score_bird
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0519.png,dog,0.0473,0.8332,0.1195
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0520.png,dog,0.1211,0.867,0.0119
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0521.png,dog,0.0702,0.8705,0.0593
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0522.png,dog,0.2434,0.7446,0.012
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0523.png,dog,0.0661,0.741,0.1929
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0524.png,dog,0.0481,0.8498,0.1021
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0525.png,dog,0.0362,0.9094,0.0544
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0526.png,dog,0.0041,0.8249,0.171
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0527.png,dog,0.1544,0.8236,0.022
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0528.png,dog,0.0447,0.8993,0.056
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0529.png,dog,0.0937,0.8903,0.016
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0530.png,dog,0.1077,0.8022,0.0901
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0531.png,dog,0.0727,0.885,0.0423
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0532.png,dog,0.0459,0.8119,0.1422
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0533.png,dog,0.1634,0.8231,0.0135
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0534.png,dog,0.1935,0.8022,0.0043
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0535.png,dog,0.1622,0.7879,0.0499
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0536.png,dog,0.0695,0.8554,0.0751
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0537.png,dog,0.0526,0.7811,0.1663
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0538.png,dog,0.0412,0.8575,0.1013
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0539.png,dog,0.0844,0.8559,0.0597
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0540.png,dog,0.0345,0.8423,0.1232
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0541.png,dog,0.1487,0.8272,0.0241
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0542.png,dog,0.0014,0.8177,0.1809
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0543.png,dog,0.1624,0.7964,0.0412
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0544.png,dog,0.0108,0.9222,0.067
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0545.png,dog,0.0185,0.8402,0.1413
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0546.png,dog,0.1612,0.8386,0.0002
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0547.png,dog,0.0301,0.8044,0.1655
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0548.png,dog,0.0521,0.9159,0.032
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0549.png,dog,0.1759,0.8207,0.0034
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0550.png,dog,0.019,0.8622,0.1188
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0551.png,dog,0.0347,0.8717,0.0936
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0552.png,dog,0.0959,0.8555,0.0486
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0553.png,dog,0.1831,0.7801,0.0368
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0554.png,dog,0.0497,0.8827,0.0676
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0555.png,dog,0.09,0.8202,0.0898
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0556.png,dog,0.072,0.8897,0.0383
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0557.png,dog,0.1827,0.8172,0.0001
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0558.png,dog,0.0146,0.8466,0.1388
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0559.png,dog,0.1223,0.8748,0.0029
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0560.png,dog,0.0405,0.9121,0.0474
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0561.png,dog,0.0061,0.8807,0.1132
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0562.png,dog,0.0438,0.876,0.0802
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0563.png,dog,0.0957,0.885,0.0193
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0564.png,dog,0.0791,0.8102,0.1107
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0565.png,dog,0.0809,0.892,0.0271
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0566.png,dog,0.0804,0.8364,0.0832
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0567.png,dog,0.0233,0.838,0.1387
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0568.png,dog,0.014,0.854,0.132
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0569.png,dog,0.0897,0.832,0.0783
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0570.png,dog,0.0105,0.8006,0.1889
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0571.png,dog,0.0654,0.8501,0.0845
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0572.png,dog,0.0056,0.8382,0.1562
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0573.png,dog,0.1346,0.8365,0.0289
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0574.png,dog,0.0228,0.845,0.1322
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0575.png,dog,0.2098,0.7451,0.0451
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0576.png,dog,0.1337,0.8368,0.0295
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0577.png,dog,0.0319,0.9191,0.049
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0578.png,dog,0.022,0.9145,0.0635
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0579.png,dog,0.0747,0.8518,0.0735
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0580.png,dog,0.0696,0.8502,0.0802
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0581.png,dog,0.0583,0.734,0.2077
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0582.png,dog,0.1331,0.8229,0.044
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0583.png,dog,0.0099,0.8845,0.1056
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0584.png,dog,0.0297,0.8308,0.1395
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0585.png,dog,0.0392,0.9016,0.0592
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0586.png,dog,0.014,0.8981,0.0879
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0587.png,dog,0.0799,0.8219,0.0982
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0588.png,dog,0.1264,0.8556,0.018
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0589.png,dog,0.0666,0.9237,0.0097
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0590.png,dog,0.0488,0.7791,0.1721
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0591.png,dog,0.0486,0.8319,0.1195
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0592.png,dog,0.1277,0.7746,0.0977
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0593.png,dog,0.1599,0.807,0.0331
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0594.png,dog,0.0016,0.9401,0.0583
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0595.png,dog,0.1012,0.8318,0.067
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0596.png,dog,0.0639,0.7545,0.1816
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0597.png,dog,0.1515,0.8001,0.0484
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0598.png,dog,0.1291,0.77,0.1009
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0599.png,dog,0.0386,0.8574,0.104
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0600.png,bird,0.0406,0.0885,0.8709
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0601.png,bird,0.0726,0.0347,0.8927
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0602.png,bird,0.0001,0.1182,0.8817
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0603.png,bird,0.1957,0.0231,0.7812
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0604.png,bird,0.0227,0.1091,0.8682
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0605.png,bird,0.0738,0.0832,0.843
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0606.png,bird,0.0932,0.0064,0.9004
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0607.png,bird,0.0242,0.0883,0.8875
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0608.png,bird,0.0102,0.0418,0.948
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0609.png,bird,0.042,0.1543,0.8037
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0610.png,bird,0.042,0.1609,0.7971
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0611.png,bird,0.0307,0.1436,0.8257
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0612.png,bird,0.1334,0.0217,0.8449
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0613.png,bird,0.0663,0.1174,0.8163
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0614.png,bird,0.0693,0.1247,0.806
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0615.png,bird,0.0825,0.0526,0.8649
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0616.png,bird,0.155,0.0195,0.8255
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0617.png,bird,0.0185,0.1671,0.8144
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0618.png,bird,0.0252,0.1937,0.7811
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0619.png,bird,0.032,0.2305,0.7375
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0620.png,bird,0.0632,0.0206,0.9162
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0621.png,bird,0.045,0.0405,0.9145
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0622.png,bird,0.0049,0.106,0.8891
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0623.png,bird,0.0401,0.0837,0.8762
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0624.png,bird,0.1032,0.0757,0.8211
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0625.png,bird,0.0207,0.101,0.8783
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0626.png,bird,0.1028,0.1033,0.7939
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0627.png,bird,0.0579,0.0878,0.8543
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0628.png,bird,0.0243,0.1653,0.8104
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0629.png,bird,0.0235,0.098,0.8785
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0630.png,bird,0.0627,0.0097,0.9276
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0631.png,bird,0.0718,0.1283,0.7999
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0632.png,bird,0.0762,0.1004,0.8234
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0633.png,bird,0.1359,0.0107,0.8534
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0634.png,bird,0.0941,0.1463,0.7596
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0635.png,bird,0.1028,0.1251,0.7721
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0636.png,bird,0.0342,0.0399,0.9259
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0637.png,bird,0.0748,0.0601,0.8651
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0638.png,bird,0.0627,0.1187,0.8186
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0639.png,bird,0.0144,0.1375,0.8481
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0640.png,bird,0.1259,0.0482,0.8259
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0641.png,bird,0.0311,0.114,0.8549
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0642.png,bird,0.1302,0.0421,0.8277
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0643.png,bird,0.1288,0.027,0.8442
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0644.png,bird,0.0698,0.0471,0.8831
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0645.png,bird,0.0063,0.114,0.8797
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0646.png,bird,0.0304,0.0471,0.9225
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0647.png,bird,0.076,0.0553,0.8687
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0648.png,bird,0.0057,0.1431,0.8512
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0649.png,bird,0.0388,0.0302,0.931
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0650.png,bird,0.1196,0.0413,0.8391
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0651.png,bird,0.1283,0.1302,0.7415
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0652.png,bird,0.0006,0.1096,0.8898
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0653.png,bird,0.0455,0.092,0.8625
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0654.png,bird,0.0564,0.0948,0.8488
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0655.png,bird,0.0294,0.0794,0.8912
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0656.png,bird,0.1332,0.0387,0.8281
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0657.png,bird,0.1376,0.1189,0.7435
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0658.png,bird,0.1038,0.0039,0.8923
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0659.png,bird,0.0343,0.1487,0.817
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0660.png,bird,0.1741,0.0242,0.8017
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0661.png,bird,0.2062,0.0481,0.7457
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0662.png,bird,0.0634,0.0489,0.8877
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0663.png,bird,0.1664,0.1076,0.726
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0664.png,bird,0.0327,0.0557,0.9116
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0665.png,bird,0.0198,0.1476,0.8326
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0666.png,bird,0.092,0.0178,0.8902
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0667.png,bird,0.0394,0.0904,0.8702
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0668.png,bird,0.0014,0.0568,0.9418
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0669.png,bird,0.0608,0.0704,0.8688
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0670.png,bird,0.0148,0.0757,0.9095
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0671.png,bird,0.0671,0.111,0.8219
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0672.png,bird,0.0091,0.219,0.7719
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0673.png,bird,0.0531,0.0486,0.8983
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0674.png,bird,0.032,0.1974,0.7706
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0675.png,bird,0.0389,0.074,0.8871
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0676.png,bird,0.193,0.0107,0.7963
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0677.png,bird,0.1104,0.0261,0.8635
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0678.png,bird,0.0046,0.0524,0.943
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0679.png,bird,0.102,0.0151,0.8829
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0680.png,bird,0.0689,0.0917,0.8394
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0681.png,bird,0.0046,0.124,0.8714
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0682.png,bird,0.1752,0.0011,0.8237
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0683.png,bird,0.0014,0.0331,0.9655
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0684.png,bird,0.0563,0.1303,0.8134
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0685.png,bird,0.007,0.1484,0.8446
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0686.png,bird,0.1021,0.0198,0.8781
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0687.png,bird,0.1105,0.0219,0.8676
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0688.png,bird,0.0678,0.0589,0.8733
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0689.png,bird,0.0995,0.0759,0.8246
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0690.png,bird,0.0724,0.0903,0.8373
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0691.png,bird,0.1009,0.0033,0.8958
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0692.png,bird,0.0202,0.0867,0.8931
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0693.png,bird,0.1265,0.0047,0.8688
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0694.png,bird,0.0725,0.0111,0.9164
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0695.png,bird,0.0847,0.0173,0.898
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0696.png,bird,0.0914,0.0171,0.8915
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0697.png,bird,0.0292,0.201,0.7698
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0698.png,bird,0.0719,0.0599,0.8682
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0699.png,bird,0.1269,0.0143,0.8588
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0700.png,bird,0.0538,0.0225,0.9237
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0701.png,bird,0.1339,0.1595,0.7066
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0702.png,bird,0.0572,0.101,0.8418
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0703.png,bird,0.013,0.1323,0.8547
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0704.png,bird,0.1593,0.045,0.7957
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0705.png,bird,0.1822,0.0136,0.8042
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0706.png,bird,0.0027,0.0735,0.9238
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0707.png,bird,0.0261,0.1008,0.8731
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0708.png,bird,0.0124,0.0444,0.9432
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0709.png,bird,0.149,0.0102,0.8408
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0710.png,bird,0.0521,0.1684,0.7795
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0711.png,bird,0.0255,0.1407,0.8338
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0712.png,bird,0.0341,0.1405,0.8254
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0713.png,bird,0.1052,0.0101,0.8847
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0714.png,bird,0.0735,0.0439,0.8826
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0715.png,bird,0.0995,0.0248,0.8757
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0716.png,bird,0.0333,0.0052,0.9615
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0717.png,bird,0.0303,0.0567,0.913
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0718.png,bird,0.0435,0.1491,0.8074
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0719.png,bird,0.0948,0.0054,0.8998
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0720.png,bird,0.1145,0.0341,0.8514
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0721.png,bird,0.0293,0.1311,0.8396
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0722.png,bird,0.0522,0.0277,0.9201
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0723.png,bird,0.085,0.1105,0.8045
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0724.png,bird,0.075,0.0289,0.8961
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0725.png,bird,0.1056,0.0071,0.8873
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0726.png,bird,0.0211,0.1754,0.8035
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0727.png,bird,0.1204,0.1114,0.7682
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0728.png,bird,0.0673,0.0869,0.8458
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0729.png,bird,0.1448,0.153,0.7022
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0730.png,bird,0.0396,0.0543,0.9061
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0731.png,bird,0.0783,0.0537,0.868
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0732.png,bird,0.0498,0.0283,0.9219
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0733.png,bird,0.133,0.0025,0.8645
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0734.png,bird,0.0665,0.0077,0.9258
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0735.png,bird,0.0108,0.1688,0.8204
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0736.png,bird,0.0807,0.0438,0.8755
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0737.png,bird,0.0727,0.0971,0.8302
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0738.png,bird,0.1333,0.0224,0.8443
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0739.png,bird,0.0506,0.0949,0.8545
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0740.png,bird,0.0888,0.0434,0.8678
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0741.png,bird,0.0691,0.1172,0.8137
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0742.png,bird,0.1032,0.0239,0.8729
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0743.png,bird,0.109,0.039,0.852
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0744.png,bird,0.047,0.171,0.782
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0745.png,bird,0.0313,0.2071,0.7616
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0746.png,bird,0.0588,0.035,0.9062
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0747.png,bird,0.2353,0.0277,0.737
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0748.png,bird,0.0175,0.1406,0.8419
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0749.png,bird,0.0344,0.1884,0.7772
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0750.png,bird,0.0189,0.0459,0.9352
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0751.png,bird,0.1076,0.0143,0.8781
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0752.png,bird,0.0945,0.039,0.8665
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0753.png,bird,0.0681,0.1223,0.8096
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0754.png,bird,0.0322,0.1864,0.7814
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0755.png,bird,0.0435,0.0976,0.8589
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0756.png,bird,0.0832,0.068,0.8488
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0757.png,bird,0.0142,0.1893,0.7965
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0758.png,bird,0.1605,0.0447,0.7948
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0759.png,bird,0.1691,0.0384,0.7925
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0760.png,bird,0.1716,0.0375,0.7909
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0761.png,bird,0.0654,0.1158,0.8188
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0762.png,bird,0.0624,0.0711,0.8665
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0763.png,bird,0.0301,0.0949,0.875
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0764.png,bird,0.0478,0.1044,0.8478
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0765.png,bird,0.0188,0.1246,0.8566
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0766.png,bird,0.0371,0.0855,0.8774
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0767.png,bird,0.059,0.1909,0.7501
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0768.png,bird,0.1297,0.0098,0.8605
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0769.png,bird,0.0543,0.0301,0.9156
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0770.png,bird,0.2464,0.0003,0.7533
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0771.png,bird,0.2558,0.0317,0.7125
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0772.png,bird,0.1262,0.0332,0.8406
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0773.png,bird,0.0078,0.0883,0.9039
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0774.png,bird,0.0756,0.0829,0.8415
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0775.png,bird,0.0485,0.0706,0.8809
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0776.png,bird,0.0743,0.0602,0.8655
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0777.png,bird,0.0226,0.1856,0.7918
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0778.png,bird,0.157,0.041,0.802
